HargaPurata,HargaRendah,HargaTinggi,NamaPusat,NamaVarieti,UnitBarang,dateTime
9.50,9.00,10.00,"Pusat : PETALING, SELANGOR",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:13.720371
6.00,6.00,6.00,"Pusat : PETALING, SELANGOR",KANGKUNG,KILOGRAM,2023-02-04 23:51:13.724359
2.00,2.00,2.00,"Pusat : PETALING, SELANGOR",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:13.730346
7.00,7.00,7.00,"Pusat : PETALING, SELANGOR",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:13.735331
5.00,5.00,5.00,"Pusat : PETALING, SELANGOR",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:13.738322
3.00,3.00,3.00,"Pusat : PETALING, SELANGOR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:51:13.741314
3.50,3.50,3.50,"Pusat : PETALING, SELANGOR",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:13.749293
4.40,4.30,4.50,"Pusat : PETALING, SELANGOR",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:13.753283
4.40,4.30,4.50,"Pusat : PETALING, SELANGOR",PISANG MAS,KILOGRAM,2023-02-04 23:51:13.755276
7.00,7.00,7.00,"Pusat : PETALING, SELANGOR",SANTAN BIASA,KILOGRAM,2023-02-04 23:51:13.758268
6.50,6.00,7.00,"Pusat : PETALING, SELANGOR",SAWI HIJAU,KILOGRAM,2023-02-04 23:51:13.766248
.45,.45,.45,"Pusat : PETALING, SELANGOR",TELUR AYAM,BIJI,2023-02-04 23:51:13.770237
.44,.44,.44,"Pusat : PETALING, SELANGOR",TELUR AYAM,BIJI,2023-02-04 23:51:13.774226
.43,.43,.43,"Pusat : PETALING, SELANGOR",TELUR AYAM,BIJI,2023-02-04 23:51:13.781209
2.70,2.60,2.80,"Pusat : PETALING, SELANGOR",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:51:13.785197
9.50,9.00,10.00,"Pusat : PETALING, SELANGOR",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:51:13.788188
5.25,5.00,5.50,"Pusat : PETALING, SELANGOR",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:13.791181
5.00,5.00,5.00,"Pusat : PETALING, SELANGOR",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:13.799161
3.25,3.00,3.50,"Pusat : PETALING, SELANGOR",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:51:13.803149
6.25,6.00,6.50,"Pusat : KUALA TERENGGANU, TERENGGANU",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:51:13.807138
2.75,2.50,3.00,"Pusat : KUALA TERENGGANU, TERENGGANU",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:13.817111
2.75,2.50,3.00,"Pusat : KUALA TERENGGANU, TERENGGANU",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:51:13.822098
1.50,1.00,2.00,"Pusat : KUALA TERENGGANU, TERENGGANU",BUNGA KANTAN,TANGKAI,2023-02-04 23:51:13.830079
17.50,17.00,18.00,"Pusat : KUALA TERENGGANU, TERENGGANU",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:51:13.835063
14.50,14.00,15.00,"Pusat : KUALA TERENGGANU, TERENGGANU",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:13.839052
13.50,13.00,14.00,"Pusat : KUALA TERENGGANU, TERENGGANU",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:51:13.845039
11.50,11.00,12.00,"Pusat : KUALA TERENGGANU, TERENGGANU",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:13.852018
10.00,10.00,10.00,"Pusat : KUALA TERENGGANU, TERENGGANU",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:13.855009
9.00,8.00,10.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KACANG BENDI,KILOGRAM,2023-02-04 23:51:13.859997
9.00,8.00,10.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:13.866978
7.50,7.00,8.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:13.870967
6.50,6.00,7.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KANGKUNG,KILOGRAM,2023-02-04 23:51:13.874957
1.75,1.50,2.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:13.883933
6.50,6.00,7.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:13.930813
6.50,6.00,7.00,"Pusat : KUALA TERENGGANU, TERENGGANU",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:13.969703
3.25,3.00,3.50,"Pusat : KUALA TERENGGANU, TERENGGANU",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:13.973693
4.50,4.00,5.00,"Pusat : KUALA TERENGGANU, TERENGGANU",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:13.980680
8.50,8.00,9.00,"Pusat : KUALA TERENGGANU, TERENGGANU",SANTAN BIASA,KILOGRAM,2023-02-04 23:51:13.985661
.49,.48,.50,"Pusat : KUALA TERENGGANU, TERENGGANU",TELUR AYAM,BIJI,2023-02-04 23:51:13.999624
.48,.47,.49,"Pusat : KUALA TERENGGANU, TERENGGANU",TELUR AYAM,BIJI,2023-02-04 23:51:14.008602
.47,.46,.48,"Pusat : KUALA TERENGGANU, TERENGGANU",TELUR AYAM,BIJI,2023-02-04 23:51:14.017575
2.25,2.00,2.50,"Pusat : KUALA TERENGGANU, TERENGGANU",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:51:14.022562
5.50,5.00,6.00,"Pusat : KUALA TERENGGANU, TERENGGANU",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:51:14.027550
4.25,4.00,4.50,"Pusat : KUALA TERENGGANU, TERENGGANU",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:14.033533
5.75,5.50,6.00,"Pusat : KUALA TERENGGANU, TERENGGANU",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.037522
2.75,2.50,3.00,"Pusat : KUALA TERENGGANU, TERENGGANU",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:51:14.041512
6.00,6.00,6.00,"Pusat : KOTA KINABALU, SABAH",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:14.049489
6.50,6.00,7.00,"Pusat : KOTA KINABALU, SABAH",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:51:14.053479
5.00,5.00,5.00,"Pusat : KOTA KINABALU, SABAH",BAYAM,KILOGRAM,2023-02-04 23:51:14.058468
3.90,3.80,4.00,"Pusat : KOTA KINABALU, SABAH",BELIMBING (B10),KILOGRAM,2023-02-04 23:51:14.064451
9.50,9.00,10.00,"Pusat : KOTA KINABALU, SABAH",CILI HIJAU,KILOGRAM,2023-02-04 23:51:14.068442
14.00,14.00,14.00,"Pusat : KOTA KINABALU, SABAH",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:51:14.072430
12.00,12.00,12.00,"Pusat : KOTA KINABALU, SABAH",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:14.077416
10.00,10.00,10.00,"Pusat : KOTA KINABALU, SABAH",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:14.081404
10.00,10.00,10.00,"Pusat : KOTA KINABALU, SABAH",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.086391
5.75,5.50,6.00,"Pusat : KOTA KINABALU, SABAH",KACANG BENDI,KILOGRAM,2023-02-04 23:51:14.089383
5.65,5.50,5.80,"Pusat : KOTA KINABALU, SABAH",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:14.093375
4.65,4.50,4.80,"Pusat : KOTA KINABALU, SABAH",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:14.097362
5.00,5.00,5.00,"Pusat : KOTA KINABALU, SABAH",KANGKUNG,KILOGRAM,2023-02-04 23:51:14.101351
1.50,1.50,1.50,"Pusat : KOTA KINABALU, SABAH",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:14.105341
3.75,3.50,4.00,"Pusat : KOTA KINABALU, SABAH",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:14.108332
4.25,4.00,4.50,"Pusat : KOTA KINABALU, SABAH",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:14.114316
3.50,3.50,3.50,"Pusat : KOTA KINABALU, SABAH",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.117308
3.40,3.00,3.80,"Pusat : KOTA KINABALU, SABAH",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:14.132268
2.75,2.50,3.00,"Pusat : KOTA KINABALU, SABAH",PISANG MAS,KILOGRAM,2023-02-04 23:51:14.158199
5.10,4.90,5.30,"Pusat : KOTA KINABALU, SABAH",SAWI HIJAU,KILOGRAM,2023-02-04 23:51:14.186124
.38,.37,.38,"Pusat : KOTA KINABALU, SABAH",TELUR AYAM,BIJI,2023-02-04 23:51:14.194105
2.00,2.00,2.00,"Pusat : KOTA KINABALU, SABAH",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:51:14.199090
5.00,5.00,5.00,"Pusat : KOTA KINABALU, SABAH",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:51:14.203080
2.90,2.80,3.00,"Pusat : KOTA KINABALU, SABAH",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:14.214050
7.00,7.00,7.00,"Pusat : KOTA KINABALU, SABAH",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.219036
3.75,3.50,4.00,"Pusat : KOTA KINABALU, SABAH",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:51:14.226018
8.95,8.40,9.50,"Pusat : KUCHING, SARAWAK",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:51:14.233996
3.25,3.00,3.50,"Pusat : KUCHING, SARAWAK",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:14.236988
5.50,5.00,6.00,"Pusat : KUCHING, SARAWAK",BAYAM,KILOGRAM,2023-02-04 23:51:14.240978
1.00,.90,1.10,"Pusat : KUCHING, SARAWAK",BUNGA KANTAN,TANGKAI,2023-02-04 23:51:14.244968
16.00,14.00,18.00,"Pusat : KUCHING, SARAWAK",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:14.248957
9.00,8.00,10.00,"Pusat : KUCHING, SARAWAK",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:14.252946
22.00,22.00,22.00,"Pusat : KUCHING, SARAWAK",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.256936
7.50,7.00,8.00,"Pusat : KUCHING, SARAWAK",KACANG BENDI,KILOGRAM,2023-02-04 23:51:14.261922
7.50,7.00,8.00,"Pusat : KUCHING, SARAWAK",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:14.264913
6.00,5.50,6.50,"Pusat : KUCHING, SARAWAK",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:14.269900
3.75,3.50,4.00,"Pusat : KUCHING, SARAWAK",KANGKUNG,KILOGRAM,2023-02-04 23:51:14.273890
2.40,2.40,2.40,"Pusat : KUCHING, SARAWAK",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:51:14.277881
2.50,2.50,2.50,"Pusat : KUCHING, SARAWAK",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.281869
3.00,3.00,3.00,"Pusat : KUCHING, SARAWAK",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:14.286855
3.75,3.50,4.00,"Pusat : KUCHING, SARAWAK",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:14.289847
6.50,6.50,6.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",AYAM HIDUP,KILOGRAM,2023-02-04 23:51:14.294834
7.00,7.00,7.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:51:14.298824
2.75,2.50,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:51:14.302814
5.00,5.00,5.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:51:14.306801
8.50,8.00,9.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:51:14.310791
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BAYAM,KILOGRAM,2023-02-04 23:51:14.314781
4.00,4.00,4.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BELIMBING (B10),KILOGRAM,2023-02-04 23:51:14.318771
2.75,2.50,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BETIK SEKAKI,KILOGRAM,2023-02-04 23:51:14.321761
1.25,1.20,1.30,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",BUNGA KANTAN,TANGKAI,2023-02-04 23:51:14.324756
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",CILI HIJAU,KILOGRAM,2023-02-04 23:51:14.327746
12.50,12.00,13.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:51:14.331735
10.50,10.00,11.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:51:14.335724
15.00,15.00,15.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:51:14.340711
17.50,17.00,18.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",DAUN BAWANG,KILOGRAM,2023-02-04 23:51:14.402548
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.405537
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KACANG BENDI,KILOGRAM,2023-02-04 23:51:14.410528
12.00,12.00,12.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KACANG BUNCIS,KILOGRAM,2023-02-04 23:51:14.414514
9.00,9.00,9.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:51:14.423490
7.00,7.00,7.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KANGKUNG,KILOGRAM,2023-02-04 23:51:14.429474
2.00,2.00,2.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KELAPA DIKUPAS,BIJI,2023-02-04 23:51:14.434460
6.00,6.00,6.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KELAPA PARUT,KILOGRAM,2023-02-04 23:51:14.439450
6.50,6.00,7.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:51:14.445430
2.65,2.50,2.80,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:51:14.449422
2.65,2.50,2.80,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:51:14.453409
3.00,3.00,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.457400
4.50,4.50,4.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",PISANG BERANGAN,KILOGRAM,2023-02-04 23:51:14.462386
4.50,4.50,4.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",PISANG MAS,KILOGRAM,2023-02-04 23:51:14.466375
6.00,6.00,6.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",SANTAN BIASA,KILOGRAM,2023-02-04 23:51:14.470364
8.00,8.00,8.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",SAWI HIJAU,KILOGRAM,2023-02-04 23:51:14.475352
.44,.44,.44,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TELUR AYAM,BIJI,2023-02-04 23:51:14.481335
.43,.43,.43,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TELUR AYAM,BIJI,2023-02-04 23:51:14.485326
.42,.42,.42,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TELUR AYAM,BIJI,2023-02-04 23:51:14.489315
3.00,3.00,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:51:14.494301
8.75,8.50,9.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:51:14.498290
4.50,4.50,4.50,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TIMUN HIJAU,KILOGRAM,2023-02-04 23:51:14.503277
5.00,5.00,5.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:51:14.507266
3.00,3.00,3.00,"Pusat : KUALA LUMPUR, W.P. KUALA LUMPUR",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:51:14.511255
HargaPurata,HargaRendah,HargaTinggi,NamaPusat,NamaVarieti,UnitBarang,dateTime
4.15,4.10,4.20,"Pusat : JOHOR BAHRU, JOHOR",AYAM HIDUP,KILOGRAM,2023-02-04 23:59:40.903523
6.40,6.40,6.40,"Pusat : JOHOR BAHRU, JOHOR",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:59:40.906516
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:59:40.908511
6.50,6.00,7.00,"Pusat : JOHOR BAHRU, JOHOR",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:59:40.911504
10.50,10.00,11.00,"Pusat : JOHOR BAHRU, JOHOR",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:59:40.913497
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",BAYAM,KILOGRAM,2023-02-04 23:59:40.915492
5.50,5.00,6.00,"Pusat : JOHOR BAHRU, JOHOR",BELIMBING (B10),KILOGRAM,2023-02-04 23:59:40.918485
3.00,3.00,3.00,"Pusat : JOHOR BAHRU, JOHOR",BETIK SEKAKI,KILOGRAM,2023-02-04 23:59:40.921476
.95,.90,1.00,"Pusat : JOHOR BAHRU, JOHOR",BUNGA KANTAN,TANGKAI,2023-02-04 23:59:40.923471
9.50,9.00,10.00,"Pusat : JOHOR BAHRU, JOHOR",CILI HIJAU,KILOGRAM,2023-02-04 23:59:40.925465
11.50,11.00,12.00,"Pusat : JOHOR BAHRU, JOHOR",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:59:40.928458
12.25,12.00,12.50,"Pusat : JOHOR BAHRU, JOHOR",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:59:40.931451
9.50,9.00,10.00,"Pusat : JOHOR BAHRU, JOHOR",DAUN BAWANG,KILOGRAM,2023-02-04 23:59:40.933446
6.50,6.00,7.00,"Pusat : JOHOR BAHRU, JOHOR",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:59:40.936435
7.50,7.00,8.00,"Pusat : JOHOR BAHRU, JOHOR",KACANG BENDI,KILOGRAM,2023-02-04 23:59:40.938430
7.75,7.50,8.00,"Pusat : JOHOR BAHRU, JOHOR",KACANG BUNCIS,KILOGRAM,2023-02-04 23:59:40.940425
6.75,6.50,7.00,"Pusat : JOHOR BAHRU, JOHOR",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:59:40.942422
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KANGKUNG,KILOGRAM,2023-02-04 23:59:40.945413
1.80,1.60,2.00,"Pusat : JOHOR BAHRU, JOHOR",KELAPA DIKUPAS,BIJI,2023-02-04 23:59:40.947406
6.00,6.00,6.00,"Pusat : JOHOR BAHRU, JOHOR",KELAPA PARUT,KILOGRAM,2023-02-04 23:59:40.950398
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:59:40.952393
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:59:40.955386
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (CHINA),KILOGRAM,2023-02-04 23:59:40.958377
2.75,2.50,3.00,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:59:40.960371
4.25,4.00,4.50,"Pusat : JOHOR BAHRU, JOHOR",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:59:40.962367
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",PISANG BERANGAN,KILOGRAM,2023-02-04 23:59:40.966356
3.75,3.50,4.00,"Pusat : JOHOR BAHRU, JOHOR",PISANG MAS,KILOGRAM,2023-02-04 23:59:40.968352
8.00,8.00,8.00,"Pusat : JOHOR BAHRU, JOHOR",SANTAN BIASA,KILOGRAM,2023-02-04 23:59:40.971342
4.75,4.50,5.00,"Pusat : JOHOR BAHRU, JOHOR",SAWI HIJAU,KILOGRAM,2023-02-04 23:59:40.973337
.45,.45,.45,"Pusat : JOHOR BAHRU, JOHOR",TELUR AYAM,BIJI,2023-02-04 23:59:40.975333
.44,.44,.44,"Pusat : JOHOR BAHRU, JOHOR",TELUR AYAM,BIJI,2023-02-04 23:59:40.978324
.43,.43,.43,"Pusat : JOHOR BAHRU, JOHOR",TELUR AYAM,BIJI,2023-02-04 23:59:40.981316
2.75,2.50,3.00,"Pusat : JOHOR BAHRU, JOHOR",TEMBIKAI MERAH,KILOGRAM,2023-02-04 23:59:40.988300
5.50,5.00,6.00,"Pusat : JOHOR BAHRU, JOHOR",TERUNG PANJANG / PEPARU (TANAH RENDAH),KILOGRAM,2023-02-04 23:59:40.994281
3.25,3.00,3.50,"Pusat : JOHOR BAHRU, JOHOR",TIMUN HIJAU,KILOGRAM,2023-02-04 23:59:41.006249
4.75,4.50,5.00,"Pusat : JOHOR BAHRU, JOHOR",TOMATO (TANAH TINGGI),KILOGRAM,2023-02-04 23:59:41.010238
3.00,3.00,3.00,"Pusat : JOHOR BAHRU, JOHOR",UBI KENTANG HOLLAND,KILOGRAM,2023-02-04 23:59:41.014228
7.00,7.00,7.00,"Pusat : KOTA SETAR, KEDAH",AYAM PROSES STANDARD,KILOGRAM,2023-02-04 23:59:41.019217
8.00,8.00,8.00,"Pusat : KOTA SETAR, KEDAH",AYAM PROSES SUPER,KILOGRAM,2023-02-04 23:59:41.023204
3.00,2.50,3.50,"Pusat : KOTA SETAR, KEDAH",BAWANG BESAR KUNING / HOLLAND,KILOGRAM,2023-02-04 23:59:41.027193
2.75,2.50,3.00,"Pusat : KOTA SETAR, KEDAH",BAWANG BESAR MERAH (INDIA),KILOGRAM,2023-02-04 23:59:41.030186
5.25,5.00,5.50,"Pusat : KOTA SETAR, KEDAH",BAWANG MERAH / KECIL (INDIA),KILOGRAM,2023-02-04 23:59:41.033177
9.00,8.00,10.00,"Pusat : KOTA SETAR, KEDAH",BAWANG MERAH / KECIL (THAI),KILOGRAM,2023-02-04 23:59:41.036171
5.50,5.00,6.00,"Pusat : KOTA SETAR, KEDAH",BAWANG PUTIH (CHINA),KILOGRAM,2023-02-04 23:59:41.038164
4.50,4.00,5.00,"Pusat : KOTA SETAR, KEDAH",BAYAM,KILOGRAM,2023-02-04 23:59:41.042153
6.00,6.00,6.00,"Pusat : KOTA SETAR, KEDAH",BELIMBING (B10),KILOGRAM,2023-02-04 23:59:41.044148
1.25,1.00,1.50,"Pusat : KOTA SETAR, KEDAH",BUNGA KANTAN,TANGKAI,2023-02-04 23:59:41.047140
7.00,6.00,8.00,"Pusat : KOTA SETAR, KEDAH",CILI HIJAU,KILOGRAM,2023-02-04 23:59:41.050131
12.00,11.00,13.00,"Pusat : KOTA SETAR, KEDAH",CILI MERAH KULAI / KULAI HIBRID,KILOGRAM,2023-02-04 23:59:41.055120
7.50,7.00,8.00,"Pusat : KOTA SETAR, KEDAH",CILI MERAH MINYAK,KILOGRAM,2023-02-04 23:59:41.060105
15.50,15.00,16.00,"Pusat : KOTA SETAR, KEDAH",DAGING IMPORT PEJAL (INDIA) - SILVER SIDE,KILOGRAM,2023-02-04 23:59:41.093017
12.50,10.00,15.00,"Pusat : KOTA SETAR, KEDAH",DAUN BAWANG,KILOGRAM,2023-02-04 23:59:41.106980
8.50,7.00,10.00,"Pusat : KOTA SETAR, KEDAH",DAUN SUP (TANAH TINGGI),KILOGRAM,2023-02-04 23:59:41.109972
9.50,9.00,10.00,"Pusat : KOTA SETAR, KEDAH",KACANG BENDI,KILOGRAM,2023-02-04 23:59:41.113961
8.50,7.00,10.00,"Pusat : KOTA SETAR, KEDAH",KACANG BUNCIS,KILOGRAM,2023-02-04 23:59:41.115956
6.00,5.00,7.00,"Pusat : KOTA SETAR, KEDAH",KACANG PANJANG HIJAU,KILOGRAM,2023-02-04 23:59:41.118948
4.50,4.00,5.00,"Pusat : KOTA SETAR, KEDAH",KANGKUNG,KILOGRAM,2023-02-04 23:59:41.123935
2.00,2.00,2.00,"Pusat : KOTA SETAR, KEDAH",KELAPA DIKUPAS,BIJI,2023-02-04 23:59:41.128922
6.00,6.00,6.00,"Pusat : KOTA SETAR, KEDAH",KELAPA PARUT,KILOGRAM,2023-02-04 23:59:41.132910
4.50,4.00,5.00,"Pusat : KOTA SETAR, KEDAH",KETOLA / PETOLA SEGI,KILOGRAM,2023-02-04 23:59:41.136900
3.00,3.00,3.00,"Pusat : KOTA SETAR, KEDAH",KUBIS BULAT (INDONESIA),KILOGRAM,2023-02-04 23:59:41.139892
3.25,3.00,3.50,"Pusat : KOTA SETAR, KEDAH",KUBIS BULAT (TANAH TINGGI),KILOGRAM,2023-02-04 23:59:41.142884
4.25,4.00,4.50,"Pusat : KOTA SETAR, KEDAH",PISANG BERANGAN,KILOGRAM,2023-02-04 23:59:41.146874
4.25,4.00,4.50,"Pusat : KOTA SETAR, KEDAH",PISANG MAS,KILOGRAM,2023-02-04 23:59:41.149866
10.00,10.00,10.00,"Pusat : KOTA SETAR, KEDAH",SANTAN BIASA,KILOGRAM,2023-02-04 23:59:41.152857
5.25,5.00,5.50,"Pusat : KOTA SETAR, KEDAH",SAWI HIJAU,KILOGRAM,2023-02-04 23:59:41.154853
